uid,等级,渠道,ip地址
2008465,1,mnwwest,"109.48.43.101, 64.252.170.75"
2008765,1,mnwwest,"1.127.18.250, 52.46.58.139"
2009365,1,mnwwest,"40.133.174.114, 64.252.185.107"
2011565,1,mnwwest,"189.73.187.185, 130.176.164.14"
2000766,1,mnwwest,"152.170.73.35, 130.176.220.37"
2003166,1,mnwwest,"80.224.188.120, 130.176.183.20"
2003366,1,mnwwest,"45.162.10.12, 15.158.19.133"
2005566,1,mnwwest,"69.174.156.93, 15.158.2.7"
2006566,1,mnwwest,"177.245.52.213, 15.158.29.84"
2006866,1,mnwwest,"142.59.56.51, 130.176.130.75"
2007566,1,mnwwest,"121.123.34.103, 130.176.7.159"
2008766,1,mnwwest,"112.204.214.73, 130.176.93.82"
2009966,1,mnwwest,"73.67.147.40, 15.158.5.37"
2010766,1,mnwwest,"94.61.0.242, 64.252.170.81"
2012866,1,mnwwest,"209.107.178.169, 70.132.18.75"
2013166,1,mnwwest,"187.189.102.202, 15.158.29.116"
2000267,1,mnwwest,"181.199.153.56, 15.158.37.50"
2001167,1,mnwwest,"190.107.160.250, 15.158.19.171"
2005067,1,mnwwest,"179.49.190.1, 15.158.37.12"
2005267,1,mnwwest,"189.38.44.96, 130.176.40.139"
2005767,1,mnwwest,"186.193.242.96, 15.158.19.146"
2006667,1,mnwwest,"201.67.82.67, 130.176.40.157"
2006767,1,mnwwest,"168.194.59.174, 15.158.19.133"
2007467,1,mnwwest,"99.138.135.100, 130.176.66.94"
2008467,1,mnwwest,"47.223.112.229, 15.158.29.119"
2008767,1,mnwwest,"65.122.240.134, 70.132.9.101"
2012367,1,mnwwest,"189.220.43.28, 70.132.6.96"
2012667,1,mnwwest,"24.114.107.101, 15.158.35.165"
2001268,1,mnwwest,"75.188.240.52, 15.158.61.4"
2001868,1,mnwwest,"201.71.40.157, 15.158.19.167"
2002668,1,mnwwest,"166.216.158.191, 15.158.5.17"
2002768,1,mnwwest,"113.211.101.146, 130.176.7.95"
2005368,1,mnwwest,"5.64.226.88, 130.176.222.69"
2005468,1,mnwwest,"58.160.64.53, 52.46.58.149"
2008868,1,mnwwest,"201.131.140.162, 130.176.40.13"
2010468,1,mnwwest,"172.56.73.111, 70.132.58.77"
2010568,1,mnwwest,"66.215.211.242, 15.158.15.45"
2011868,1,mnwwest,"200.173.196.103, 15.158.19.146"
2012468,1,mnwwest,"200.13.29.27, 70.132.9.106"
2012968,1,mnwwest,"71.169.178.37, 15.158.52.47"
2001569,1,mnwwest,"172.58.101.241, 15.158.29.74"
2002769,1,mnwwest,"94.5.94.183, 64.252.166.91"
2003469,1,mnwwest,"173.218.7.101, 15.158.2.7"
2005569,1,mnwwest,"24.177.225.98, 130.176.210.82"
2008569,1,mnwwest,"189.76.195.79, 130.176.40.100"
2009669,1,mnwwest,"86.8.161.155, 130.176.222.69"
2010269,1,mnwwest,"187.22.129.19, 130.176.40.157"
2011169,1,mnwwest,"187.49.86.98, 130.176.40.100"
2002570,1,mnwwest,"219.74.57.171, 130.176.187.104"
2002770,1,mnwwest,"177.223.166.80, 15.158.19.167"
2003870,1,mnwwest,"190.93.221.235, 130.176.220.52"
2004470,1,mnwwest,"200.103.37.51, 15.158.19.146"
2005170,1,mnwwest,"94.73.51.38, 15.158.55.104"
2005770,1,mnwwest,"187.84.142.139, 15.158.37.19"
2006070,1,mnwwest,"162.199.231.119, 15.158.2.9"
2007270,1,mnwwest,"121.123.43.20, 130.176.7.94"
2007670,1,mnwwest,"99.242.147.11, 64.252.147.152"
2009070,1,mnwwest,"45.187.223.23, 52.46.43.75"
2010170,1,mnwwest,"186.226.49.111, 15.158.19.178"
2010770,1,mnwwest,"187.189.142.227, 15.158.29.79"
2011270,1,mnwwest,"172.56.80.171, 15.158.15.4"
2011970,1,mnwwest,"38.65.158.234, 15.158.29.87"
2012070,1,mnwwest,"144.64.104.243, 64.252.170.151"
2012770,1,mnwwest,"45.188.121.114, 52.46.43.70"
2000871,1,mnwwest,"168.227.97.171, 130.176.40.132"
2002071,1,mnwwest,"124.83.110.91, 130.176.93.134"
2002671,1,mnwwest,"136.158.30.84, 130.176.93.86"
2003171,1,mnwwest,"186.23.28.251, 130.176.220.52"
2005471,1,mnwwest,"184.56.167.29, 15.158.61.8"
2005571,1,mnwwest,"179.236.138.222, 15.158.19.178"
2006371,1,mnwwest,"82.27.178.27, 130.176.222.69"
2006771,1,mnwwest,"113.211.113.110, 130.176.7.78"
2008771,1,mnwwest,"5.64.201.245, 130.176.222.76"
2009171,1,mnwwest,"175.176.77.119, 130.176.93.86"
2009471,1,mnwwest,"200.155.125.243, 130.176.40.16"
2010171,1,mnwwest,"138.0.205.50, 130.176.40.157"
2011271,1,mnwwest,"174.240.119.96, 70.132.21.78"
2011871,1,mnwwest,"174.56.82.84, 15.158.7.165"
2012871,1,mnwwest,"222.127.192.54, 130.176.93.82"
2000472,1,mnwwest,"191.241.140.5, 130.176.220.47"
2000672,1,mnwwest,"189.235.90.214, 130.176.56.141"
2001672,1,mnwwest,"177.26.249.23, 130.176.40.165"
2004972,1,mnwwest,"172.58.88.148, 15.158.5.46"
2005472,1,mnwwest,"201.123.65.91, 15.158.29.84"
2008072,1,mnwwest,"139.47.49.18, 15.158.55.71"
2008572,1,mnwwest,"86.131.79.217, 130.176.222.73"
2009172,1,mnwwest,"188.125.202.143, 64.252.170.15"
2009972,1,mnwwest,"81.105.20.132, 130.176.222.73"
2011972,1,mnwwest,"187.180.133.241, 15.158.19.146"
2013172,1,mnwwest,"131.100.68.49, 130.176.164.145"
2000273,1,mnwwest,"201.182.49.157, 15.158.37.40"
2000573,1,mnwwest,"187.189.174.115, 130.176.55.15"
2000773,1,mnwwest,"201.159.8.13, 15.158.37.50"
2002673,1,mnwwest,"201.138.197.152, 130.176.56.14"
2003273,1,mnwwest,"187.95.218.157, 52.46.43.110"
2003573,1,mnwwest,"46.8.173.66, 15.158.55.104"
2003873,1,mnwwest,"172.5.204.77, 70.132.6.160"
2004873,1,mnwwest,"146.158.174.2, 130.176.186.40"
2005273,1,mnwwest,"192.141.91.65, 15.158.8.146"
2006073,1,mnwwest,"177.181.1.145, 130.176.40.100"
2006973,1,mnwwest,"186.193.61.38, 15.158.37.50"
2007673,1,mnwwest,"177.91.146.39, 130.176.40.165"
2008073,1,mnwwest,"1.146.102.67, 70.132.29.100"
2008273,1,mnwwest,"187.183.45.68, 130.176.40.157"
2010673,1,mnwwest,"72.188.222.243, 70.132.58.134"
2012873,1,mnwwest,"154.208.130.7, 15.158.2.13"
2013773,1,mnwwest,"60.49.68.28, 130.176.7.159"
2001774,1,mnwwest,"187.189.188.78, 15.158.29.116"
2002274,1,mnwwest,"115.164.209.5, 130.176.7.95"
2003174,1,mnwwest,"189.129.240.2, 130.176.56.85"
2005174,1,mnwwest,"77.102.91.133, 64.252.166.91"
2006574,1,mnwwest,"131.0.217.64, 130.176.130.94"
2006874,1,mnwwest,"138.117.127.218, 52.46.43.68"
2006974,1,mnwwest,"177.249.171.179, 70.132.9.101"
2008274,1,mnwwest,"81.151.18.95, 130.176.222.69"
2008774,1,mnwwest,"177.228.14.128, 130.176.55.152"
2010074,1,mnwwest,"189.179.131.26, 70.132.6.146"
2010574,1,mnwwest,"184.162.3.152, 130.176.130.75"
2010674,1,mnwwestios,"96.42.253.100, 130.176.50.80"
2011874,1,mnwwest,"200.196.141.109, 15.158.19.171"
2013074,1,mnwwest,"162.226.9.39, 70.132.6.160"
2013174,1,mnwwest,"189.168.16.67, 130.176.56.76"
2013574,1,mnwwest,"177.124.99.26, 52.46.43.75"
2000475,1,mnwwest,"113.210.89.253, 130.176.7.94"
2000775,1,mnwwest,"42.190.221.121, 130.176.7.94"
2000875,1,mnwwest,"172.56.104.186, 15.158.4.39"
2002675,1,mnwwest,"210.195.230.200, 130.176.7.78"
2002875,1,mnwwest,"87.196.80.163, 64.252.170.81"
2007775,1,mnwwest,"70.30.36.119, 15.158.17.85"
2008875,1,mnwwest,"174.207.38.187, 15.158.2.13"
2008975,1,mnwwest,"138.75.239.225, 64.252.188.70"
2009075,1,mnwwest,"187.19.232.27, 15.158.8.146"
2010275,1,mnwwest,"186.249.152.203, 130.176.40.15"
2012175,1,mnwwest,"173.160.216.9, 70.132.31.156"
2012575,1,mnwwest,"186.205.20.81, 64.252.186.87"
2013175,1,mnwwest,"104.244.70.81, 130.176.130.146"
2013475,1,mnwwest,"180.194.38.112, 130.176.93.82"
2000376,1,mnwwest,"172.56.72.1, 70.132.58.83"
2000576,1,mnwwest,"190.174.27.190, 15.158.37.16"
2002376,1,mnwwest,"175.176.40.71, 130.176.93.82"
2002576,1,mnwwest,"183.171.143.101, 130.176.7.78"
2004676,1,mnwwest,"92.13.246.38, 70.132.38.118"
2005476,1,mnwwest,"86.10.213.77, 130.176.222.70"
2005776,1,mnwwest,"113.211.113.254, 130.176.7.78"
2005976,1,mnwwest,"89.154.35.233, 64.252.170.161"
2006176,1,mnwwest,"195.23.252.195, 64.252.170.158"
2011276,1,mnwwest,"73.220.160.62, 15.158.5.46"
2011576,1,mnwwest,"172.58.204.164, 15.158.35.165"
2011976,1,mnwwest,"107.197.134.223, 130.176.210.1"
2012976,1,mnwwest,"96.61.58.28, 130.176.174.112"
2000777,1,mnwwest,"24.114.93.181, 15.158.35.168"
2001677,1,mnwwest,"222.164.190.165, 130.176.187.7"
2010277,1,mnwwest,"151.229.209.192, 130.176.222.7"
2010777,1,mnwwest,"86.25.73.112, 130.176.222.69"
2010977,1,mnwwest,"177.192.6.119, 130.176.40.157"
2012077,1,mnwwest,"187.38.63.150, 130.176.40.100"
2012577,1,mnwwest,"172.58.236.39, 15.158.35.149"
2013177,1,mnwwest,"70.161.206.122, 130.176.179.54"
2013577,1,mnwwest,"177.227.60.29, 15.158.29.116"
2002478,1,mnwwest,"85.138.92.205, 64.252.170.161"
2003678,1,mnwwest,"86.157.64.250, 130.176.97.77"
2004378,1,mnwwest,"82.132.228.115, 130.176.222.70"
2005078,1,mnwwest,"86.19.220.186, 130.176.222.69"
2005478,1,mnwwest,"81.193.159.95, 15.158.55.117"
2005978,1,mnwwest,"109.152.237.63, 130.176.222.70"
2007378,1,mnwwest,"70.49.176.47, 64.252.147.152"
2007678,1,mnwwest,"183.171.132.128, 130.176.7.94"
2008678,1,mnwwest,"213.1.239.198, 130.176.222.73"
2010678,1,mnwwest,"200.98.72.188, 15.158.37.50"
2012778,1,mnwwest,"103.84.176.59, 130.176.93.150"
2013278,1,mnwwest,"172.58.85.194, 130.176.50.80"
2000079,1,mnwwest,"138.99.184.49, 15.158.19.171"
2000979,1,mnwwest,"119.94.229.17, 130.176.93.161"
2002179,1,mnwwest,"112.211.129.98, 130.176.25.87"
2003679,1,mnwwest,"219.75.23.239, 15.158.12.13"
2004079,1,mnwwest,"189.143.226.186, 130.176.4.67"
2006079,1,mnwwest,"189.94.106.84, 15.158.37.50"
2006279,1,mnwwest,"67.167.1.62, 15.158.2.11"
2008279,1,mnwwest,"142.197.201.222, 70.132.58.73"
2008879,1,mnwwest,"179.255.47.172, 130.176.40.157"
2009979,1,mnwwest,"217.216.203.214, 15.158.55.73"
2010379,1,mnwwest,"107.72.178.170, 70.132.58.77"
2001280,1,mnwwest,"120.156.41.56, 70.132.29.139"
2001780,1,mnwwest,"110.54.148.89, 130.176.187.107"
2003480,1,mnwwest,"45.178.195.207, 130.176.220.53"
2004580,1,mnwwest,"73.173.57.165, 130.176.179.48"
2005180,1,mnwwest,"189.37.65.207, 15.158.19.146"
2005680,1,mnwwest,"186.19.123.163, 130.176.220.15"
2006280,1,mnwwest,"187.158.7.223, 15.158.15.40"
2007580,1,mnwwest,"177.236.74.166, 130.176.174.16"
2007680,1,mnwwest,"189.232.88.218, 130.176.174.16"
2008680,1,mnwwest,"112.201.191.4, 130.176.187.107"
2010280,1,mnwwest,"177.190.72.243, 130.176.40.165"
2011280,1,mnwwest,"189.14.89.91, 15.158.19.167"
2011780,1,mnwwest,"116.89.0.134, 130.176.187.104"
2012780,1,mnwwest,"35.143.227.163, 130.176.210.11"
2002081,1,mnwwest,"51.14.185.199, 130.176.222.70"
2003481,1,mnwwestios,"131.221.127.252, 15.158.19.133"
2004581,1,mnwwest,"181.168.142.108, 130.176.220.5"
2006981,1,mnwwest,"114.23.92.210, 130.176.150.87"
2007281,1,mnwwest,"172.73.241.83, 130.176.66.136"
2007481,1,mnwwest,"58.174.71.32, 130.176.108.149"
2008181,1,mnwwest,"172.195.179.85, 130.176.212.79"
2008781,1,mnwwest,"2.126.229.80, 130.176.222.69"
2010181,1,mnwwestios,"76.115.242.14, 70.132.31.70"
2010581,1,mnwwest,"78.149.145.153, 130.176.222.12"
2013281,1,mnwwest,"187.101.225.216, 130.176.164.1"
2000782,1,mnwwest,"191.183.92.168, 130.176.40.132"
2001082,1,mnwwest,"161.216.164.205, 130.176.130.7"
2001582,1,mnwwest,"174.208.236.85, 70.132.36.90"
2003482,1,mnwwest,"122.2.234.140, 130.176.93.82"
2005382,1,mnwwest,"69.119.25.98, 15.158.35.149"
2005582,1,mnwwest,"170.80.138.147, 130.176.220.53"
2007782,1,mnwwest,"175.176.49.115, 130.176.93.161"
2008182,1,mnwwest,"190.83.43.209, 15.158.8.136"
2011282,1,mnwwest,"187.190.173.82, 130.176.55.77"
2013582,1,mnwwest,"187.161.114.150, 70.132.9.101"
2001983,1,mnwwest,"209.94.186.253, 130.176.50.93"
2003683,1,mnwwest,"177.75.138.187, 130.176.40.139"
2004683,1,mnwwest,"175.176.7.135, 130.176.93.134"
2005283,1,mnwwest,"213.205.202.242, 70.132.38.77"
2009583,1,mnwwest,"85.138.123.178, 64.252.170.83"
2003584,1,mnwwest,"147.194.205.20, 64.252.147.145"
2005084,1,mnwwest,"107.77.216.90, 70.132.58.83"
2006084,1,mnwwest,"35.146.157.113, 15.158.29.74"
2008384,1,mnwwest,"147.148.215.191, 130.176.222.7"
2009884,1,mnwwest,"177.154.4.23, 64.252.186.156"
2012184,1,mnwwest,"108.238.239.143, 15.158.29.87"
2000785,1,mnwwest,"24.108.80.95, 15.158.4.42"
2002485,1,mnwwest,"92.2.1.229, 130.176.222.73"
2003385,1,mnwwest,"112.200.5.249, 130.176.93.86"
2003685,1,mnwwest,"109.48.79.161, 64.252.170.151"
2004885,1,mnwwest,"168.197.25.154, 130.176.164.15"
2005985,1,mnwwest,"189.13.212.196, 130.176.164.14"
2006785,1,mnwwest,"173.187.172.210, 15.158.2.21"
2008385,1,mnwwest,"86.145.164.144, 130.176.222.12"
2009685,1,mnwwest,"174.197.5.219, 15.158.29.87"
2010885,1,mnwwest,"201.152.232.28, 130.176.56.100"
2010985,1,mnwwest,"201.145.208.251, 130.176.174.1"
2011585,1,mnwwest,"174.242.141.239, 130.176.210.1"
2013185,1,mnwwest,"189.156.228.157, 130.176.56.13"
2000386,1,mnwwest,"45.225.221.110, 130.176.164.11"
2000586,1,mnwwest,"68.61.112.83, 70.132.36.97"
2000886,1,mnwwest,"186.22.94.236, 15.158.19.133"
2002686,1,mnwwest,"218.208.134.168, 130.176.7.95"
2003986,1,mnwwest,"62.172.82.20, 130.176.222.73"
2004386,1,mnwwest,"96.248.11.129, 15.158.35.149"
2008386,1,mnwwest,"83.219.63.27, 130.176.222.120"
2008586,1,mnwwest,"110.147.225.14, 130.176.108.14"
2008686,1,mnwwest,"209.93.87.9, 130.176.222.70"
2009886,1,mnwwest,"191.242.29.111, 130.176.40.100"
2011086,1,mnwwest,"107.77.198.85, 70.132.6.96"
2011686,1,mnwwest,"82.31.181.193, 70.132.38.118"
2000487,1,mnwwest,"170.233.31.197, 52.46.43.110"
2001187,1,mnwwest,"45.188.237.75, 15.158.8.175"
2001987,1,mnwwest,"188.78.37.159, 15.158.55.117"
2003187,1,mnwwest,"109.48.222.219, 64.252.170.83"
2003287,1,mnwwest,"177.155.93.176, 15.158.19.171"
2003487,1,mnwwest,"191.44.154.62, 15.158.19.171"
2004187,1,mnwwest,"90.203.67.206, 130.176.222.126"
2004387,1,mnwwest,"170.231.104.184, 52.46.43.172"
2004687,1,mnwwest,"174.60.248.92, 130.176.210.82"
2004987,1,mnwwest,"74.69.251.187, 15.158.35.150"
2005287,1,mnwwest,"107.123.21.50, 130.176.179.48"
2007787,1,mnwwest,"154.47.104.229, 130.176.222.73"
2008287,1,mnwwest,"172.58.146.190, 130.176.210.82"
2009587,1,mnwwest,"66.203.40.7, 15.158.2.21"
2009887,1,mnwwest,"97.81.252.221, 130.176.210.82"
2009987,1,mnwwest,"176.248.142.68, 64.252.166.67"
2012387,1,mnwwest,"24.59.246.169, 15.158.35.168"
2000188,1,mnwwest,"98.21.222.66, 64.252.168.158"
2001888,1,mnwwest,"1.144.19.70, 70.132.29.139"
2003788,1,mnwwest,"109.149.178.248, 130.176.6.84"
2008388,1,mnwwest,"85.242.248.129, 64.252.170.83"
2008488,1,mnwwest,"177.37.241.148, 15.158.8.136"
2009188,1,mnwwest,"177.195.255.87, 15.158.8.136"
2009588,1,mnwwest,"166.182.86.145, 15.158.2.11"
2010188,1,mnwwest,"86.163.79.28, 130.176.97.77"
2010588,1,mnwwest,"45.186.120.34, 15.158.8.144"
2010888,1,mnwwest,"187.227.165.195, 130.176.174.7"
2011688,1,mnwwest,"96.127.209.169, 130.176.130.94"
2011788,1,mnwwest,"187.11.18.136, 15.158.19.146"
2011988,1,mnwwest,"179.0.164.43, 130.176.164.175"
2001989,1,mnwwest,"81.103.38.130, 64.252.166.94"
2003589,1,mnwwest,"74.112.142.212, 70.132.36.97"
2004689,1,mnwwest,"92.28.49.70, 130.176.6.84"
2005389,1,mnwwest,"170.82.104.229, 52.46.43.68"
2005889,1,mnwwest,"86.135.194.18, 130.176.222.73"
2006789,1,mnwwest,"186.193.28.141, 15.158.37.37"
2006889,1,mnwwest,"73.113.31.21, 130.176.66.93"
2008689,1,mnwwest,"187.44.183.126, 52.46.43.172"
2010189,1,mnwwest,"172.58.79.131, 15.158.15.16"
2010289,1,mnwwest,"45.191.211.216, 130.176.164.71"
2012789,1,mnwwest,"177.130.236.208, 130.176.164.1"
2013189,1,mnwwest,"189.107.117.116, 15.158.8.175"
2000090,1,mnwwest,"177.104.250.65, 15.158.8.175"
2002390,1,mnwwest,"88.29.216.26, 15.158.55.117"
2003490,1,mnwwest,"12.42.208.154, 64.252.185.173"
2005490,1,mnwwest,"107.77.209.202, 15.158.2.11"
2008290,1,mnwwest,"1.145.168.223, 130.176.108.158"
2009190,1,mnwwest,"84.232.141.175, 130.176.112.17"
2013190,1,mnwwest,"71.61.78.60, 130.176.66.75"
2013490,1,mnwwest,"177.249.171.105, 15.158.29.84"
2000091,1,mnwwest,"45.189.142.90, 52.46.43.135"
2001191,1,mnwwest,"1.123.18.192, 130.176.212.73"
2001291,1,mnwwest,"125.239.157.100, 130.176.150.1"
2002691,1,mnwwest,"86.26.155.154, 64.252.166.86"
2004791,1,mnwwest,"24.71.26.101, 15.158.4.49"
2005691,1,mnwwest,"188.37.129.221, 64.252.170.75"
2006291,1,mnwwest,"167.100.86.203, 130.176.130.13"
2007891,1,mnwwest,"72.143.218.39, 130.176.132.120"
2009691,1,mnwwest,"81.20.248.157, 64.252.170.83"
2010191,1,mnwwest,"67.240.81.142, 15.158.35.165"
2010991,1,mnwwest,"72.231.208.126, 15.158.35.149"
2011391,1,mnwwest,"200.68.172.13, 70.132.9.38"
2012691,1,mnwwest,"189.195.30.146, 15.158.29.79"
2013691,1,mnwwest,"174.203.97.215, 15.158.35.168"
2000792,1,mnwwest,"189.113.74.237, 15.158.37.12"
2001292,1,mnwwest,"189.195.157.74, 52.46.35.162"
2003792,1,mnwwest,"177.96.20.119, 52.46.43.172"
2004792,1,mnwwest,"177.221.215.152, 15.158.19.178"
2006792,1,mnwwest,"107.127.42.134, 15.158.35.150"
2008292,1,mnwwest,"68.51.188.79, 15.158.2.9"
2010092,1,mnwwest,"24.69.220.124, 15.158.4.13"
2011092,1,mnwwest,"46.50.0.48, 64.252.170.151"
2013092,1,mnwwest,"187.187.206.99, 15.158.29.116"
2013292,1,mnwwest,"107.123.5.4, 15.158.11.80"
2001893,1,mnwwest,"159.196.181.165, 130.176.108.1"
2007093,1,mnwwest,"189.190.54.131, 130.176.56.149"
2007193,1,mnwwest,"179.48.209.252, 15.158.19.167"
2011393,1,mnwwest,"170.233.189.165, 130.176.164.1"
2012593,1,mnwwest,"184.103.68.185, 15.158.5.45"
2004894,1,mnwwest,"108.185.152.156, 15.158.15.37"
2005194,1,mnwwest,"189.143.225.146, 15.158.15.16"
2006394,1,mnwwest,"191.189.27.230, 15.158.8.149"
2006894,1,mnwwest,"23.249.111.66, 64.252.168.89"
2008994,1,mnwwest,"62.3.101.126, 64.252.166.150"
2000895,1,mnwwest,"103.196.139.181, 130.176.93.16"
2001095,1,mnwwest,"136.158.42.223, 130.176.93.150"
2002495,1,mnwwest,"120.29.86.19, 130.176.25.136"
2002995,1,mnwwest,"184.162.220.47, 130.176.130.75"
2004095,1,mnwwest,"172.223.208.160, 15.158.4.11"
2004495,1,mnwwest,"189.215.147.188, 15.158.29.116"
2004895,1,mnwwest,"168.196.129.53, 130.176.164.17"
2009795,1,mnwwest,"45.231.121.4, 52.46.43.75"
2010095,1,mnwwest,"151.210.164.133, 130.176.150.8"
2010995,1,mnwwest,"94.197.246.152, 70.132.38.118"
2011995,1,mnwwest,"173.61.57.46, 15.158.35.145"
2012695,1,mnwwest,"200.68.167.57, 15.158.15.4"
2013195,1,mnwwest,"142.160.242.12, 15.158.2.7"
2000296,1,mnwwest,"96.22.251.53, 130.176.130.75"
2000396,1,mnwwest,"168.227.196.195, 130.176.164.1"
2001696,1,mnwwest,"119.94.67.209, 130.176.25.87"
2003796,1,mnwwest,"174.89.19.195, 64.252.147.152"
2007796,1,mnwwest,"121.121.166.7, 130.176.7.158"
2008096,1,mnwwest,"122.61.77.4, 130.176.150.149"
2008596,1,mnwwest,"85.245.4.15, 64.252.170.75"
2009596,1,mnwwest,"187.187.201.121, 15.158.29.87"
2011796,1,mnwwest,"187.153.108.167, 15.158.15.10"
2012096,1,mnwwest,"189.225.40.39, 130.176.174.158"
2012796,1,mnwwest,"189.168.13.59, 130.176.56.100"
2012896,1,mnwwest,"107.139.149.75, 130.176.66.136"
2013596,1,mnwwest,"71.193.62.193, 15.158.4.39"
2000297,1,mnwwest,"110.54.145.223, 130.176.93.139"
2004397,1,mnwwest,"186.22.54.186, 130.176.220.37"
2005997,1,mnwwest,"45.185.157.93, 15.158.8.146"
2006897,1,mnwwest,"167.249.247.241, 52.46.43.70"
2008597,1,mnwwest,"68.204.0.144, 70.132.58.73"
2010097,1,mnwwest,"95.127.144.53, 15.158.55.117"
2011097,1,mnwwest,"107.77.223.78, 15.158.35.149"
2011397,1,mnwwest,"38.7.21.202, 70.132.6.137"
2013597,1,mnwwest,"174.211.238.215, 70.132.58.138"
2013797,1,mnwwest,"188.26.219.215, 64.252.132.87"
2000098,1,mnwwest,"200.68.138.4, 130.176.4.67"
2000498,1,mnwwest,"190.176.170.95, 15.158.19.179"
2004798,1,mnwwest,"162.156.183.13, 130.176.132.13"
2005498,1,mnwwest,"177.246.166.230, 15.158.29.87"
2007798,1,mnwwest,"49.144.195.191, 130.176.93.134"
2008298,1,mnwwest,"174.212.101.89, 130.176.133.83"
2009398,1,mnwwest,"201.138.166.226, 130.176.56.76"
2013798,1,mnwwest,"107.77.225.234, 15.158.35.150"
2000099,1,mnwwest,"49.149.65.97, 130.176.25.88"
2003199,1,mnwwest,"86.127.228.26, 64.252.132.144"
2003499,1,mnwwest,"180.74.68.17, 130.176.7.78"
2003599,1,mnwwest,"203.106.115.25, 130.176.7.144"
2005099,1,mnwwest,"80.43.131.251, 64.252.166.92"
2005899,1,mnwwest,"76.84.50.2, 70.132.6.160"
2006799,1,mnwwest,"187.206.22.113, 130.176.56.100"
2006999,1,mnwwest,"186.249.149.109, 130.176.40.13"
2010299,1,mnwwest,"200.92.232.229, 130.176.174.13"
2012299,1,mnwwest,"75.100.23.223, 64.252.185.170"
2013599,1,mnwwest,"177.23.209.240, 15.158.19.146"
